user_id,country,age,gender,subscription_type,avg_listening_per_Week,total_songs_played,skip_rate,satisfaction_score,churned,monthly_fee,join_date,skip_rate_pct,tenure_days
U1560,Nigeria,38,unknown,premium,17.6,505,25%,4.0,0,0.0,2024-03-17,25.0,620
U1062,Usa,17,male,free,11.5,512,30%,2.0,1,0.0,2024-01-31,30.0,666
U1176,India,17,other,family,9.5,506,5%,3.0,0,9.99,2023-02-05,5.0,1026
U1058,Ind,47,male,family,7.2,495,0.1,3.0,0,7.99,2023-12-01,10.0,727
U1672,United Kingdom,35,other,student,11.3,481,30%,5.0,0,9.99,2023-08-25,30.0,825
U1333,South Africa,14,female,student,4.8,522,10%,3.0,0,5.0,2023-09-06,10.0,813
U1015,South Africa,30,unknown,student,4.3,500,10%,1.0,0,9.99,2023-05-20,10.0,922
U1595,Kenya,64,other,family,15.9,495,0.2,4.0,0,7.99,2023-02-14,20.0,1017
U1267,India,63,female,free,9.0,495,0.1,4.0,0,12.99,2024-02-23,10.0,643
U1650,South Africa,13,unknown,premium,9.0,524,25%,3.0,0,0.0,2022-07-02,25.0,1244
U1263,United Kingdom,57,male,family,13.9,491,0.1,4.0,1,7.99,2024-01-29,10.0,668
U1042,Ghana,40,male,premium,8.1,484,20%,3.0,0,7.99,2023-05-06,20.0,936
U1223,U.K.,38,unknown,student,5.8,484,30%,4.0,1,7.99,2022-04-05,30.0,1332
U1671,Usa,36,male,family,12.0,481,10%,2.0,0,7.99,2022-07-16,10.0,1230
U1302,India,53,female,student,13.5,481,10%,3.0,1,0.0,2022-11-07,10.0,1116
U1445,Ind,29,male,premium,14.2,508,ten,5.0,0,12.99,2022-07-12,20.0,1234
U1157,Ind,46,female,family,10.7,485,ten,4.0,0,9.99,2024-05-28,20.0,548
U1151,Usa,46,female,premium,8.9,546,10%,3.0,1,9.99,2022-03-25,10.0,1343
U1544,United Kingdom,61,female,student,3.1,504,25%,5.0,0,9.99,2024-08-20,25.0,464
U1351,U.K.,56,male,premium,9.8,505,25%,3.0,1,12.99,2022-07-18,25.0,1228
U1142,Uk,26,unknown,family,7.1,505,20%,2.0,1,7.99,2022-02-10,20.0,1386
U1083,India,61,male,family,9.9,501,0.1,4.0,0,9.99,2023-06-17,10.0,894
U1367,United Kingdom,49,male,free,12.7,511,15%,1.0,0,9.99,2023-10-24,15.0,765
U1141,United Kingdom,33,male,premium,16.1,505,5%,3.0,1,7.99,2023-05-31,5.0,911
U1569,Ind,59,male,family,13.8,492,5%,3.0,0,5.0,2023-06-16,5.0,895
U1678,Nigeria,45,female,student,11.2,498,10%,3.0,1,0.0,2022-01-04,10.0,1423
U1577,India,64,male,premium,7.6,461,15%,1.0,0,9.99,2022-01-29,15.0,1398
U1244,South Africa,34,unknown,free,5.8,496,0.1,3.0,0,9.99,2022-07-12,10.0,1234
U1539,Uk,16,unknown,family,0.8,496,10%,3.0,1,7.99,2022-11-08,10.0,1115
U1441,Usa,35,female,premium,3.4,499,ten,5.0,0,0.0,2023-04-03,20.0,969
U1619,Ind,13,male,premium,7.6,495,20%,4.0,1,9.99,2022-03-12,20.0,1356
U1627,Ind,42,unknown,premium,11.1,503,30%,5.0,0,7.99,2022-04-03,30.0,1334
U1087,Ghana,53,male,premium,4.4,497,0.2,4.0,0,7.99,2024-12-08,20.0,354
U1274,Uk,29,female,family,11.0,494,0.2,5.0,0,9.99,2024-06-09,20.0,536
U1475,Ind,49,male,student,13.9,480,30%,3.0,0,9.99,2024-03-12,30.0,625
U1550,Usa,26,male,premium,14.6,457,25%,3.0,0,7.99,2022-02-01,25.0,1395
U1105,Usa,31,male,student,8.0,556,0.2,3.0,0,7.99,2024-11-04,20.0,388
U1613,Kenya,32,female,family,16.4,495,10%,5.0,0,0.0,2022-12-07,10.0,1086
U1409,U.K.,13,female,student,16.5,519,0.2,3.0,0,0.0,2023-11-10,20.0,748
U1076,India,61,male,student,16.0,498,5%,3.0,0,0.0,2023-02-15,5.0,1016
U1075,Nigeria,59,female,premium,4.1,506,25%,3.0,1,9.99,2022-08-03,25.0,1212
U1515,India,22,unknown,student,10.5,487,5%,3.0,0,9.99,2022-09-14,5.0,1170
U1072,U.K.,13,male,premium,9.4,492,15%,3.0,1,9.99,2022-12-18,15.0,1075
U1380,Uk,56,female,family,11.5,489,20%,5.0,1,0.0,2022-12-21,20.0,1072
U1204,South Africa,63,female,student,7.4,450,15%,3.0,0,12.99,2023-03-01,15.0,1002
U1507,India,48,male,free,10.2,482,15%,3.0,0,5.0,2023-07-04,15.0,877
U1435,Uk,52,male,student,13.9,471,0.2,3.0,0,9.99,2022-07-12,20.0,1234
U1212,Kenya,33,male,family,5.9,492,ten,2.0,1,12.99,2024-06-30,20.0,515
U1559,South Africa,33,male,family,8.5,507,15%,1.0,1,9.99,2022-12-16,15.0,1077
U1093,Nigeria,40,male,student,9.8,460,0.1,5.0,0,12.99,2024-03-04,10.0,633
U1003,South Africa,44,unknown,student,11.8,525,5%,4.0,0,0.0,2022-11-01,5.0,1122
U1109,United Kingdom,21,female,family,16.1,497,0.2,3.0,0,9.99,2023-01-31,20.0,1031
U1052,Ghana,25,male,student,12.7,467,0.2,5.0,0,7.99,2023-12-28,20.0,700
U1290,U.K.,59,male,premium,5.8,500,ten,4.0,0,5.0,2022-08-20,20.0,1195
U1275,Brazil,51,other,student,8.1,484,ten,4.0,1,7.99,2023-04-06,20.0,966
U1138,Uk,35,other,student,11.4,500,25%,3.0,0,9.99,2023-01-19,25.0,1043
U1520,United Kingdom,35,male,student,8.9,464,0.1,4.0,1,0.0,2023-11-08,10.0,750
U1498,Ind,59,female,family,14.4,468,20%,1.0,0,9.99,2023-02-10,20.0,1021
U1227,Ind,38,female,student,6.6,551,5%,3.0,0,9.99,2023-05-06,5.0,936
U1464,United Kingdom,59,other,student,14.4,503,ten,4.0,1,9.99,2024-02-21,20.0,645
U1235,Nepal,38,unknown,premium,16.6,467,30%,3.0,0,9.99,2024-08-31,30.0,453
U1002,Brazil,57,male,family,7.4,524,15%,1.0,1,0.0,2024-07-10,15.0,505
U1135,Nepal,29,male,family,16.6,491,0.2,1.0,0,9.99,2022-03-13,20.0,1355
U1018,Ind,61,female,student,11.3,486,0.1,3.0,0,0.0,2023-02-13,10.0,1018
U1669,India,13,other,family,4.1,505,ten,4.0,1,9.99,2023-05-22,20.0,920
U1280,Kenya,29,unknown,free,11.8,486,0.2,4.0,0,9.99,2023-12-15,20.0,713
U1413,Nigeria,20,female,free,15.0,505,10%,3.0,0,7.99,2023-09-20,10.0,799
U1209,Nigeria,40,other,student,4.5,520,5%,3.0,0,5.0,2022-03-16,5.0,1352
U1127,Uk,15,male,family,15.8,465,30%,4.0,1,0.0,2022-04-22,30.0,1315
U1185,Ghana,63,female,premium,15.4,522,10%,3.0,0,0.0,2023-08-10,10.0,840
U1030,Usa,28,other,premium,4.8,522,5%,3.0,0,5.0,2023-04-01,5.0,971
U1309,Brazil,18,female,premium,12.8,476,30%,3.0,1,9.99,2023-09-04,30.0,815
U1417,India,26,male,free,7.9,495,0.2,2.0,0,9.99,2022-01-15,20.0,1412
U1676,Brazil,15,female,premium,13.2,490,5%,2.0,0,5.0,2023-01-11,5.0,1051
U1238,Kenya,20,male,family,14.7,506,15%,3.0,0,12.99,2022-08-15,15.0,1200
U1019,U.K.,26,male,student,10.0,485,30%,3.0,0,0.0,2023-05-31,30.0,911
U1273,South Africa,51,female,premium,9.7,467,5%,4.0,1,0.0,2023-02-26,5.0,1005
U1252,Ghana,57,female,premium,8.3,483,30%,3.0,0,9.99,2022-05-20,30.0,1287
U1330,Ind,36,unknown,family,7.8,503,5%,3.0,0,0.0,2022-11-25,5.0,1098
U1449,Ind,26,male,student,10.8,495,ten,3.0,0,0.0,2023-04-01,20.0,971
U1463,South Africa,27,female,premium,11.6,509,20%,2.0,0,9.99,2023-12-30,20.0,698
U1556,Kenya,13,other,premium,5.8,490,25%,3.0,1,0.0,2024-09-03,25.0,450
U1395,Nigeria,47,male,premium,8.7,502,15%,4.0,0,5.0,2023-08-01,15.0,849
U1549,Brazil,41,unknown,student,17.7,498,ten,3.0,0,12.99,2022-11-24,20.0,1099
U1269,Uk,37,female,student,12.0,456,5%,2.0,0,9.99,2022-05-11,5.0,1296
U1137,United Kingdom,59,unknown,family,7.5,538,10%,2.0,1,7.99,2024-04-21,10.0,585
U1381,United Kingdom,14,female,premium,13.8,522,25%,4.0,1,9.99,2022-09-18,25.0,1166
U1131,Ind,56,other,premium,6.5,517,5%,2.0,0,7.99,2022-01-17,5.0,1410
U1438,Nepal,63,other,premium,0.3,522,0.1,4.0,0,12.99,2023-10-13,10.0,776
U1329,Uk,48,male,student,9.7,530,ten,1.0,0,0.0,2023-05-15,20.0,927
U1104,Uk,22,female,premium,2.0,497,25%,5.0,0,9.99,2023-12-07,25.0,721
U1420,Usa,33,male,free,13.8,480,0.2,5.0,0,7.99,2023-11-08,20.0,750
U1155,India,39,female,premium,0.3,510,0.1,3.0,1,9.99,2024-07-03,10.0,512
U1377,India,17,male,free,12.4,488,5%,4.0,1,0.0,2024-06-21,5.0,524
U1679,United Kingdom,40,other,free,2.1,462,25%,1.0,0,9.99,2022-06-06,25.0,1270
U1095,Usa,17,female,free,5.7,472,0.2,4.0,0,0.0,2023-09-30,20.0,789
U1229,Uk,34,unknown,free,19.4,508,25%,1.0,0,0.0,2022-04-08,25.0,1329
U1111,South Africa,13,male,premium,14.0,475,25%,4.0,0,7.99,2023-11-05,25.0,753
U1296,Kenya,20,male,family,10.5,513,0.1,5.0,0,9.99,2022-03-15,10.0,1353
U1455,Kenya,18,female,family,9.7,499,10%,3.0,1,0.0,2022-08-22,10.0,1193
U1481,Nepal,22,female,family,11.1,490,20%,4.0,0,12.99,2022-11-19,20.0,1104
U1693,Ghana,49,female,family,8.8,509,10%,3.0,1,9.99,2024-09-08,10.0,445
U1415,Ghana,53,male,student,5.8,506,30%,3.0,1,12.99,2022-11-23,30.0,1100
U1084,South Africa,25,male,free,14.3,492,30%,2.0,1,0.0,2023-04-24,30.0,948
U1680,Kenya,59,female,student,23.6,495,5%,2.0,1,5.0,2023-07-31,5.0,850
U1418,Uk,42,male,family,6.7,507,25%,5.0,0,0.0,2024-02-07,25.0,659
U1588,Kenya,29,male,family,8.7,530,10%,3.0,0,0.0,2024-05-04,10.0,572
U1667,Ghana,41,female,premium,14.4,512,0.2,4.0,0,9.99,2022-05-07,20.0,1300
U1584,United Kingdom,30,male,student,19.2,458,30%,4.0,0,7.99,2023-07-21,30.0,860
U1143,Ind,14,unknown,premium,10.2,518,10%,4.0,0,9.99,2024-03-03,10.0,634
U1524,Ind,55,male,premium,5.5,517,5%,4.0,0,0.0,2023-10-25,5.0,764
U1046,Kenya,48,female,free,1.0,562,30%,5.0,0,0.0,2022-02-06,30.0,1390
U1022,Nepal,13,female,family,7.8,498,30%,5.0,0,7.99,2022-05-12,30.0,1295
